video_id,comment,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit
7526089595210009878,Bubah vivo 😭❤️‍🩹,0.002384980209171772,0.0009403899312019348,0.010753180831670761,0.0010255899978801608,0.005216014571487904,0.0007372507243417203,0.00034830093500204384
7526089595210009878,Buba sei grandeee😭,0.10107538849115372,0.0003431149525567889,0.009611953049898148,0.0012305575655773282,0.03419090434908867,0.0011096731759607792,0.001181563246063888
7526089595210009878,"non ce la posso fa sto piangendo tutte le mie lacrime, grazie Bubah💜 me lo ricorderò anche io",0.005928137805312872,0.000581899774260819,0.01048840768635273,0.0006484723999164999,0.00528964726254344,0.0004818759043700993,0.0003189675335306674
7526089595210009878,Video stupendo talmente tanto che Dadda ha repostato 😭,0.008119030855596066,0.00019861210603266954,0.00489493552595377,0.0002802839153446257,0.0027273562736809254,0.00023544070427305996,0.001066907774657011
7526089595210009878,questo video è stupendo.,0.0018635065061971545,0.00013676808157470077,0.0022050761617720127,0.00018241757061332464,0.0014666881179437041,0.00011055487266276032,0.00010117131751030684
7526089595210009878,ti voglio troppo bene bubah,0.2655140161514282,0.002907338785007596,0.04350730776786804,0.005695858038961887,0.04408542439341545,0.002841358305886388,0.0037793326191604137
7526089595210009878,"Mi hai fatto commuovere. Brava, sei l'esempio per questa società ormai dannatamente arida 🥹👏🏻
Bubah mito VIVENTE 😍",0.6621642708778381,0.0015511740930378437,0.5773522853851318,0.0028389866929501295,0.11533258855342865,0.0006338604725897312,0.0011067764135077596
7526089595210009878,io non ho capito spiegate,0.0013596171047538519,0.004915266297757626,0.03735456243157387,0.007003237958997488,0.03466418385505676,0.0021782408002763987,0.0008921818807721138
7526089595210009878,Buba il più vero,0.07228904217481613,0.0003622756339609623,0.013794157654047012,0.00038759916787967086,0.0324995294213295,0.005156322382390499,0.004925819113850594
7526089595210009878,"Più persone così per favore, Bubah e Denise siete meravigliosi 🫶❤️❤️",0.011592749506235123,3.5999968531541526e-05,0.0011415814515203238,0.00016533542657271028,0.008179816417396069,4.302939123590477e-05,0.000109784712549299
7525374920298188054,mamma che cosa inutile il calcio femminile.,0.7924124598503113,0.0012566957157105207,0.03402847796678543,0.04815318435430527,0.5725821852684021,0.001815807307139039,0.005781265906989574
7525374920298188054,"non seguo il calcio ma è imbarazzante dire che il calcio è solo per gli uomini, è uno sport tutti possono farlo",0.013701871037483215,0.00024825564469210804,0.001250644214451313,0.0010033337166532874,0.005639776587486267,0.0006313141784630716,0.0010405787033960223
7525374920298188054,Abolite il calcio femminile che nemmeno le femministe più convinte lo guardano,0.2142469733953476,0.000429167557740584,0.0068936157040297985,0.04266336187720299,0.023179341107606888,0.0025543386582285166,0.026236791163682938
7525374920298188054,"A tutti coloro che difendono la Nazionale e/o il calcio femminile in generale... Io non so se avete visto come giocano, sembrano i pulcini delle scuole calcio ed è pure un complimento... (ovviamente non vuol dire che non possano praticarlo, sto solo dicendo fatti)",0.008149342611432076,7.516867481172085e-05,0.001131195924244821,0.0008762918296270072,0.002423317404463887,0.00019037901074625552,0.0016310130013152957
7525374920298188054,meglio che cantate invece di giocare perché il calcio femminile è un qualcosa di scandaloso,0.19442327320575714,0.0002386891283094883,0.0032111103646457195,0.07145573198795319,0.0729505643248558,0.0007626325241290033,0.0019564637914299965
7525374920298188054,che comunque perdono contro un team di ragazzi da 15 anni 🥀🥀🥀,0.0008849877631291747,0.005376878660172224,0.03100855089724064,0.004573423881083727,0.020540768280625343,0.0018662322545424104,0.0010827735532075167
7525374920298188054,questo non è calcio,0.006889109034091234,0.0005837901844643056,0.010355532169342041,0.0008159567369148135,0.0038213219959288836,0.0007712513906881213,0.0017594092059880495
7525374920298188054,brave ballate che è meglio,0.03296680375933647,0.0005407939897850156,0.01651340164244175,0.00064709602156654,0.01017857063561678,0.004632606171071529,0.00529766408726573
7525374920298188054,Sparatemi in testa se devo guardare il calcio femminile,0.8013109564781189,0.006804727017879486,0.034273240715265274,0.048495449125766754,0.03572314232587814,0.697561502456665,0.03271457180380821
7525374920298188054,Ballate e cantate… perché con il calcio…,0.02394653856754303,0.00022982750670053065,0.0034389207139611244,0.00024667978868819773,0.0019237733213230968,0.0042360401712358,0.007744909729808569
7524292924507426078,Trypophobia 😭😭😭,0.0009423416340723634,6.732810288667679e-05,0.0005933630745857954,0.0002747015387285501,0.0004323989269323647,8.227804937632754e-05,4.93827392347157e-05
7524292924507426078,Is this real?😳,0.00048609878285788,1.809686000342481e-05,0.00010901567293331027,8.15334715298377e-05,0.00020322865748312324,3.046051824640017e-05,2.038881393673364e-05
7524292924507426078,Mi tripofobia,0.02085954323410988,0.000672127294819802,0.009475620463490486,0.002647635992616415,0.005665930919349194,0.0008035260252654552,0.0007964802207425237
7524292924507426078,what’s the problem?,0.0008430503075942397,6.519706221297383e-05,0.0007041267235763371,0.00012675189645960927,0.00032928670407272875,9.983450581785291e-05,6.997485616011545e-05
7524292924507426078,That’s why i only drink Pepsi,0.0005746579845435917,2.5421757527510636e-05,0.00019280664855614305,0.00012366220471449196,0.0002222760085714981,3.633625601651147e-05,2.886540096369572e-05
7524292924507426078,My mum would say this is 100% real,0.0012877506669610739,1.9919423721148632e-05,0.0001255073439097032,0.0002455592912156135,0.00030114330002106726,4.997249197913334e-05,4.65333359898068e-05
7524292924507426078,Everyone is gonna run away from this question... DO YOU NEED GOD IN YOUR LIFE?,0.07323851436376572,0.00010639547690516338,0.001878128619864583,0.0014379126951098442,0.004660798702389002,0.0031168183777481318,0.0004168521554674953
7524292924507426078,wa immagina io che ne bevo 3 litri al giorno,0.0007699732086621225,5.902369230170734e-05,0.0006303599802777171,0.00011933406494790688,0.0004949182621203363,8.499305113218725e-05,6.703571125399321e-05
7524292924507426078,Fosse per me ne vieterei la vendita 😡😡,0.03622521832585335,0.00021855522936675698,0.00920559000223875,0.00023946689907461405,0.006586348172277212,0.003766750218346715,0.0006479318835772574
7522514239014112534,7522886759479250198,0.0006808251491747797,0.0013493506703525782,0.008920636028051376,0.0013721784343943,0.004169169347733259,0.0006685111438855529,0.0004037949547637254
7522514239014112534,7524020494203538710,0.0014708673115819693,0.0020300333853811026,0.01934211328625679,0.0018240909557789564,0.01116079930216074,0.0009797156089916825,0.0009084307821467519
7522514239014112534,7522871370028420374,0.001068978221155703,0.00234420713968575,0.017421577125787735,0.002426998456940055,0.010835138149559498,0.0011079356772825122,0.0007967831334099174
7522514239014112534,7522236059296484630,0.0011074286885559559,0.0022991748992353678,0.018521271646022797,0.002541246358305216,0.010699187405407429,0.0011611798545345664,0.0008195649716071784
7522514239014112534,7519791753583512854,0.0007895209710113704,0.0030957136768847704,0.01846938207745552,0.003253309056162834,0.011222517117857933,0.0010441601043567061,0.0006731796311214566
7522514239014112534,Cosa sono le nuvole di gambero?,0.0020400274079293013,9.015444084070623e-05,0.00217217905446887,0.0001773792610038072,0.0017473897896707058,8.992853690870106e-05,0.00015813828213140368
