video_id,views,collects,diggs,comments,shares
7529967732197002518,4000000,3034,88400,186,4187
7529972925902900502,1500000,4184,117200,2120,4930
7531347646338862369,1200000,503,8834,67,137
7530507836271381790,51300000,460200,8300000,36000,1100000
7530979068397784342,3700000,11400,143400,5985,17400
7530930408314146070,1500000,22300,348300,1614,29300
7530306163804523798,1600000,2244,41700,598,827
7531091967413947654,77400,85,1232,66,85
7522999637427358990,13000000,22700,977900,4163,25700
7531118752046288150,1211,7,56,7,61
7526980082175397126,13500,98,1487,111,13
7531152794535988485,42800,297,2370,92,506
7529607407559920918,2300000,2930,91800,1284,715
7531694551648587013,1700000,10100,240100,772,4479
7530699467654401302,1000000,1578,57100,89,1340
7530355980845042966,1400000,5301,124600,3,4947
7531788716294081815,4300000,26500,505300,2087,83200
7530617481526873366,2000000,6527,227500,305,1207
7530739042195967254,1600000,2482,94800,1754,552
7531860491245800726,1100000,2243,89200,353,6243
7531755225275763990,9500000,8244,194100,1488,7680
7531071828878429462,1300000,605,23000,46,125
7530567573038075158,1400000,3357,149400,1316,2814
7530444754195123478,1800000,6075,124700,528,10100
7530628780239473942,1400000,1703,91200,1083,377
7531459067114491158,1200000,5175,121800,951,4127
7530280680727579926,1800000,8147,145000,1820,4297
7520724598661336376,411500,7242,40900,100,785
7530864333224463622,12100,214,2043,11,57
7506885145304108296,149500,7977,34100,136,3244
7503740632981146887,286300,3917,51000,1214,2785
7528417055834475783,9945,84,697,6,19
7532113387233266966,1500000,5404,103500,217,1842
7531375076239805718,2500000,17900,123800,204,18200
7531757245827173654,1300000,2683,120900,543,519
7531328105382825238,91500,637,10900,104,1344
7530657529097899286,414500,788,16700,357,821
7531331704632478998,7368,23,238,24,11
7530933072255110455,6238,140,593,27,22
7513144572642446614,1400000,6783,105300,115,463
7529607971307867447,68900000,288400,6100000,25600,1400000
7530256656169553174,1600000,3856,171200,783,11800
7530376607287086359,1700000,2919,36800,386,2098
7530256261145824534,956900,3337,96400,849,16600
7526388591379942686,5100000,8444,206400,740,10900
7515502498812005654,1500000,7311,68300,575,25900
7530988068036267286,22300,160,1119,5,40
7519092913469426966,28700,76,366,7,48
7529155499128933645,25600,51,1024,10,18
7519884052049038614,19100,89,1173,15,257
7526612670309469448,2400000,20000,234000,1546,25400
7508833868695506199,1300000,4714,148100,230,5019
7514388962564197654,6800000,212800,420800,1206,20000
7525825897308376342,18600000,17600,265700,1825,6319
7521348313661066518,40800,95,2743,7,249
7525672925710552333,398100,1406,26100,450,5591
7529929351337348374,1500000,1785,48800,346,1103
7529969386086583574,1800000,5087,101000,641,6731
7532053203643419926,3100000,16000,308100,1648,4701
7532178122523888918,2000000,9072,281300,627,1366
7530191033414585618,38200000,211900,2500000,10900,1100000
7531087528154221846,3900000,12500,217800,736,3388
7530025287346588950,4200000,18000,432400,1899,3089
7530328727142632726,465300,1264,17200,612,1298
7530377378137115926,112900,493,5045,242,728
7530661033552203030,1730,1,65,3,4
7522817767095930117,6400000,8205,166500,7340,5020
7530559879023480086,435200,1619,8104,1597,2033
7528825118076701974,258500,774,10500,1811,540
7530257142851325206,6633,9,139,11,30
7528065960150846742,688100,2648,39000,2547,2104
7530009701317217541,585500,611,9901,403,1889
7530943461055335702,1300000,5287,99100,401,6222
7529217658064145666,21400000,10500,425700,1544,2616
7530154608157642006,1300000,9722,148200,95,5906
7531435625048739094,1100000,5282,151000,1022,15600
7531888119193308438,3400000,24400,239300,4551,21400
7530228599912238358,1600000,2652,42300,695,5780
7531737964984945942,914600,750,31800,315,1549
7529874939801881878,2100000,4920,107700,453,14200
7531386766427835670,8300000,5239,35600,4169,16200
7530432872595934486,1200000,8658,176200,1353,12500
7531218664905886998,2000000,3131,116500,450,3133
7531465539147844886,961700,1638,58800,61,4824
7530997827460189462,1300000,3470,117500,405,1601
7529231246736493846,23000000,49800,793500,5188,128700
7530365088255986966,794500,3059,89200,1029,9702
7529576601076485398,726300,2360,78700,266,635
7524084547428928824,2100000,29500,286700,1166,16100
7531006829267078422,58500,1210,3673,190,136
7530652168211156246,8378,59,931,10,22
7530705662200777986,45200,279,5627,130,228
7522726946925546765,1800000,30600,252300,508,6313
7528504278453849366,962900,10600,138100,376,4556
7530315760879586582,2100000,6728,70900,3560,8735
7521111812650175766,508400,5980,38500,632,2043
7530974536011877654,2100000,5024,107400,533,3251
7530826607242628365,42500000,77300,2500000,8368,312500
7530253918417292566,1100000,2584,92200,183,529
7531472225946389782,2000000,10500,322000,1584,37200
7531480010130001182,19000000,31800,770400,550,45600
7531020927992220950,357400,148,2551,0,253
7531022643630378263,14300,8,294,8,22
7531254756002647318,19100,31,446,59,95
7529962842825575702,717800,10000,52500,3857,35400
7529599103341317398,373600,923,19200,275,1388
7530329417319451960,126000000,363000,6700000,94000,1800000
7530940227116944662,2300000,3732,112700,521,1531
7532166940006157590,1400000,7360,195300,229,2399
7531158634395569410,40200000,120700,2600000,11400,363900
7525442388131613974,1900000,3360,135700,229,1205
7532077184995839254,1700000,3956,111300,957,7019
7532028323438791958,1900000,2814,54600,1921,8266
7531304252568767766,894100,1146,27600,257,1698
7532254280611368214,2000000,1593,67100,915,2060
7531452861834743062,1100000,3523,130200,540,403
7530932755526454550,858900,743,34600,75,1082
7530338668091837718,1400000,3177,63600,459,7393
7526655092469075222,16500000,25100,938700,1459,5761
7518709261300485398,739500,4131,64700,332,1078
7528797976077307159,3500000,30300,442700,4391,89900
7520301592474668310,1500000,4668,89700,1789,6685
7530370581993164054,239300,579,3134,223,1000
7530993844968590614,113400,2595,10500,35,233
7531046315900374294,185800,2211,35900,556,1678
7529577782255422750,73900000,167800,2800000,65900,1400000
7530139765639744770,772800,9129,102800,390,25100
7531085938932469014,343100,579,12800,327,638
7532082730868231446,2400000,3786,95800,977,2157
7530407708810546434,2200000,8186,231400,337,8088
7531762085173234946,1900000,5559,275700,124,7168
7530281831581715734,1800000,13700,170900,359,35600
7530961134149537046,1100000,2372,53400,717,18700
7532044654527794454,1700000,6539,102400,1097,12000
7531360339775016214,2600000,2556,38400,699,5132
7530226251978657046,1300000,1694,96600,101,869
7532185905700949270,3200000,6264,189300,1205,30100
7530359482946243862,1400000,2087,94300,209,2610
7531737073544465686,1400000,10100,193300,495,7493
7526116189722987793,261900,3538,26000,319,2624
7531392879013465366,22,0,0,0,0
7527374290660936982,2000000,6551,71900,7472,6893
7530680094889757974,55700,867,7564,89,1442
7530652155544472834,170600,563,4107,337,5064
7530941362628349206,14200000,228200,2900000,18300,830800
7531039981880577302,203500,1821,18900,79,122
7529179134056992002,219700,821,8556,888,502
7531065113546067222,12700,125,989,12,46
7530682189546081541,685900,1031,7442,2790,8368
7530768731887258888,496900,5526,32400,0,6620
7530852001534561558,2236,5,68,8,1
7531373642127576342,8787,30,434,47,22
7532463845349281046,3300000,18000,408900,1459,37300
7532590722646576406,2300000,4307,134200,5874,2179
7532437707394518294,1900000,10300,307900,559,14900
7531068866139671830,4100000,27900,431900,1788,7345
7532581273483627798,1700000,8708,235900,2324,50700
7521162185704344845,259500,1902,67300,351,5850
7530671028008209686,108200,451,4648,136,202
7530648054085504311,114300,699,12900,31,129
7531121675916610839,10000,80,1631,50,42
7530248277082656022,366500,539,9758,376,981
7529509466237078790,17200000,80100,1600000,5356,211900
7515169313339215110,379200,2920,60900,365,14600
7530336923466943750,643400,2462,115400,558,11800
7531069220340256022,36200,221,2854,8,76
7530303859076418821,2400000,5580,372900,1180,1123
7532475577261968662,5600000,15700,158700,2153,72500
7532452076165565718,1900000,1412,34300,912,2275
7532181013196311830,2200000,15900,453000,1220,19100
7532173651257478422,1600000,6141,167400,966,32500
7531728589004229910,1000000,3267,82400,261,6096
7532868256961432854,2800000,3997,108500,4290,14700
7532545322627714326,1100000,1470,76400,336,2643
7532036682049260822,4400000,10000,204100,4208,87800
7532510275002535191,1300000,3209,163400,289,2731
7532258111386570006,1600000,4000,113600,937,23600
7531882652417215766,1700000,6921,190100,1467,12200
7532365326902676768,1800000,4312,91300,1384,9850
7531041274204294422,11000000,26900,555000,7818,17000
7531733573494246678,1800000,4345,57600,2047,2231
7532216276840647958,1100000,1750,58000,233,1924
7531099480112762114,2000000,4245,33800,923,2612
7532454117671718166,1200000,5321,212100,342,6297
7532199520122260758,1700000,3187,68200,3303,2752
7532162984584498445,59500000,267900,4400000,25300,1300000
7531707173982752022,2100000,6718,225400,445,9874
7532224818674961686,2400000,7932,137700,1094,12600
7532466118292720918,1400000,2272,44900,186,10300
7532511236311944450,1100000,6627,118400,304,1496
7532107178363194646,1500000,9227,185100,627,3016
7531075292295679254,833300,532,40900,272,134
7531819563273473293,25100000,201900,3200000,9416,485500
7531708603472923926,1000000,892,40800,260,1409
7530990047374478614,888200,922,12600,322,850
7531139823382400278,997900,4864,161500,281,14900
7531035736192175382,1100000,6225,60900,190,1902
7531052583985909015,21000000,29700,617300,4600,36300
7531125671574244610,792500,2838,89300,219,3329
7531254643029069088,4600000,4594,83500,256,66200
7531421199528709398,1300000,2571,91900,840,4430
7531848335192476950,884400,6138,89300,674,3128
7531817954686602518,1500000,1984,48800,356,837
7531242036851182903,23700,53,609,53,38
7529206021940710678,42600,24,752,27,4
7531123455509515542,205500,440,7559,1372,853
7531101048446930181,1200000,6170,81700,2680,19600
7531076885422361912,1100000,1815,73500,1796,3560
7530351404179803397,900,1,39,1,1
7531162806897397014,437,4,95,15,2
7532126814500621590,2000000,3965,100700,658,3929
7531830578757242134,716100,1537,68600,441,197
7532089401292180758,2300000,14300,273900,2739,43800
7530743862281637142,1100000,1526,38200,57,2092
7532501194552380679,2500000,12100,37100,1147,15000
7530803895530999062,986500,913,64900,384,259
7530750773915864342,1500000,3652,86700,387,3076
7529552157385772293,8100000,18100,578400,964,2562
7531782163671436566,2600000,9851,265600,1995,58900
7530579923975687446,1200000,3549,95800,400,2723
7532123275690806550,10500000,18200,231700,12400,73700
7529215304950467862,23800000,23500,958600,3437,12400
7531493144710450434,851700,1610,28800,402,1022
7532039538852498710,1400000,2369,71500,1036,744
7531480116384238870,986400,2454,128200,269,12300
7532043088663956743,1200000,2318,119600,826,4724
7531748821500579094,1400000,6530,104200,595,9124
7531296529957588246,1200000,676,37700,452,3803
7532186308911861014,1200000,5667,116600,655,14900
7530975905414401302,867100,2239,83900,664,4938
