video_id,views,collects,diggs,comments,shares
7526089595210009878,8200000,100100,1200000,5278,24700
7525374920298188054,6800000,9799,292900,1444,1052
7524044898320928022,5400000,49700,927100,3856,89100
7524292924507426078,161300000,211400,2000000,14400,743300
7520995287171665154,560500,11900,68100,199,5155
7495867041937771798,16800,34,845,5,1
7524154091346431245,1400000,28300,272400,554,14000
7506232321167641878,8900000,344600,1300000,3107,85600
7525057735520554242,5314,44,474,4,46
7523701561827101974,1100000,5101,149900,803,2360
7524700467260149014,1400000,3283,82300,107,663
7524425914931858710,52500,311,4936,80,558
7524836950981741831,238000,1587,25800,39,648
7525005325963971862,52500,620,9384,29,629
7523501381966122295,104400,1479,12300,3,166
7524693906202660118,3300000,13400,341200,541,12200
7523246058491907350,4400000,6009,153200,513,2082
7524415474935893270,17600000,68900,1400000,6758,412500
7522514239014112534,4600000,8599,113000,542,4771
7524020494203538710,2400000,968,46300,190,523
7524124293039426871,69000000,503200,10100000,16200,1300000
7525422467616378135,2600000,8892,236000,382,21700
7525500481419021591,12900000,13700,624200,1321,7324
7524350409587084566,4700000,13100,370200,0,10000
7524681313882836246,2300000,2035,104900,425,989
7525881242726812950,22000000,33600,385100,4855,25300
7522871370028420374,8600000,24200,670300,1234,3447
7525995841090276630,20300000,157800,2300000,8950,824100
7506277711959067926,13500,70,723,7,27
7524043495900810518,6000000,23500,314100,785,39600
7517700521931607326,3799,17,131,4,5
7524417004342709526,1700000,11400,249100,215,23300
7456134396463090966,180000,5648,29800,436,9357
7518170845550824726,1800000,38700,220100,2090,21900
7526210308453551382,3200000,15400,309100,2829,32400
7525771619768306966,1600000,2796,91800,195,744
7525144376725589270,2100000,3005,196400,434,1461
7524759459491581206,3600000,10000,320200,3626,7688
7524290275536063766,7300000,10200,135600,291,9860
7524339237777378582,2500000,8501,364800,888,22300
7506508233222163734,6600000,72600,825700,3494,10500
7507252139115154695,20900000,213700,2100000,5869,344200
7502405431625583894,19900,17,620,10,9
7524483357829319941,2100000,25800,303000,494,5207
7524318594881162518,176000,1464,16000,210,2132
7525050398047030550,3500000,13100,381000,1631,6156
7525233806333316374,2000000,5230,207000,173,4439
7525052521291910422,8500000,6372,246400,464,1763
7524784757763312918,2400000,12500,291200,2685,51800
7525793072060337410,1800000,8556,193300,4689,1821
7525406297777261846,1800000,4954,87100,366,598
7525260952149724438,47400,291,4495,9,115
7525145139287706897,42200,15,572,3,4
7525219928354393366,14100,324,2026,9,129
7524765913212652822,16900,63,650,15,15
7525231369673362710,870,6,65,0,5
7506113333259455766,106100,577,6816,33,342
7525129467497434390,7953,10,217,9,173
7524719634466065686,7923,10,290,6,9
7523646625869319446,722700,9073,112700,109,8437
7524683052077813014,25600,196,4118,115,38
7525144548511583510,1506,5,84,1,3
7525146112735366422,61600,68,1523,65,210
7525222821740416278,86500,319,7838,69,206
7523578425597103373,8600000,6917,27200,1615,2933
7525502735421164822,1700000,3689,112000,405,795
7524028000715705622,1700000,2876,163900,51,841
7526135440949218582,1400000,3097,322000,616,3119
7523870811963493634,4800000,10600,356800,1669,2794
7524353496242523415,1900000,5980,149600,3216,6092
7525137586877173014,1600000,12000,388200,1524,4970
7525214372327705878,1300000,1648,33400,112,3603
7524648549766712598,1900000,3810,164100,579,10900
7526165377357761814,2200000,2526,89400,204,4668
7525120138346122518,1700000,4663,155000,2305,1751
7525173379477867798,1300000,5167,125900,749,1019
7525530334570482966,93000000,484200,11300000,97300,511600
7523242837467598102,223500000,1700000,33500000,125500,7600000
7526281674116599062,2000000,6075,236600,4243,3823
7523690850967244054,2000000,3990,94400,1637,16000
7525280058068536598,53000,442,5863,13,179
7525276314199149846,163100,1945,22400,126,2616
7525263524931669270,140300,2298,27300,65,1003
7521402656674581762,56400,332,2286,57,55
7525096909241945366,33700,514,4436,11,400
7525129252828613910,354200,680,10700,185,508
7515513533673622814,2900000,11900,199100,1857,3809
7525202249472085270,25300,65,1990,20,98
7525154641449930006,249900,2634,38800,262,2464
7510710731306781994,5500000,36700,501200,718,20400
7525148417090243862,2600000,5858,191700,565,3974
7492872356130606358,353100,4332,54900,30,1229
7525116360251182358,1100000,820,42600,432,423
7525036627371101462,1900000,2905,138400,451,1617
7525969031724027158,2000000,13900,317900,3221,17100
7524633008939224342,4900000,36700,543200,10200,51100
7526937258897739030,2700000,13600,145300,1006,41400
7526263941396483350,1900000,8695,209900,1043,12400
7526946789207903510,2200000,6166,224600,892,16900
7526246537375190278,59700000,28000,1200000,6748,12500
