video_id,views,collects,diggs,comments,shares
7526089595210009878,8300000,100400,1200000,5300,24700
7525374920298188054,6800000,9800,293000,1445,1052
7524292924507426078,162400000,212600,2000000,14600,747200
7522514239014112534,4600000,8609,112800,442,4749
7522886759479250198,21200000,93800,1900000,9529,86700
7524020494203538710,1900000,741,36600,156,404
7522871370028420374,8300000,23400,645800,1197,3309
7522236059296484630,2400000,1320,15900,661,2077
7519791753583512854,2400000,1125,50300,75,191
7524693906202660118,3300000,13400,341300,541,12200
7523246058491907350,4400000,6011,153200,513,2082
7524415474935893270,17700000,69200,1400000,6790,414600
7522514239014112534,4600000,8598,113000,542,4771
7524775660254989590,3100000,6079,242200,853,3576
7525378106174016824,49200000,281600,6600000,19200,1400000
7522886759479250198,22600000,97700,2000000,10000,91200
7524312585190018327,2300000,14700,233700,735,6764
7525159743791402262,2100000,3852,118200,1009,568
7522507818218360086,25800000,76100,1300000,11500,71100
7524401381256465686,2400000,4594,65100,605,11100
7524354696849460503,2300000,6451,99200,319,2661
7524836677697817878,2900000,26100,319100,6767,18800
7525382852557475094,1900000,11100,154500,1090,22800
7519791753583512854,2400000,1128,50500,75,191
7524124293039426871,69100000,504100,10100000,16200,1300000
7525422467616378135,2600000,8956,237600,383,21800
7525500481419021591,12900000,13700,624600,1321,7327
7524350409587084566,4700000,13100,370300,0,10000
7524681313882836246,2300000,2036,104900,425,993
7525881242726812950,22300000,33800,387400,4878,25300
7522871370028420374,8600000,24200,670300,1234,3449
7525995841090276630,20500000,159400,2300000,9051,833400
7525260952149724438,20200,109,1586,2,44
7525212935514279190,47300,143,4673,30,484
7525223131305315606,133900,511,13400,68,522
7525123049939537174,210800,2028,17200,40,474
7520987959496248598,2551,8,164,1,8
7525208850471865622,11000,3,72,2,3
7524864087948381462,128900,2047,14300,78,2368
7525215853508414742,6483,77,819,8,41
7525276314199149846,24300,253,2612,13,383
7524331948597054742,246700,1453,27600,65,676
7525246802530962710,11600,160,990,7,174
7525246904108633366,106500,937,9913,77,1718
7526210308453551382,3200000,15800,315900,2864,33100
7525771619768306966,1600000,2800,92000,196,746
7525144376725589270,2100000,3015,196800,435,1466
7524759459491581206,3600000,10100,320500,3629,7694
7524290275536063766,7300000,10200,135600,291,9860
7524339237777378582,2500000,8527,365600,894,22400
7498753653856144662,3800000,83900,162700,2538,43300
7520980545577274646,1093,3,24,1,5
7522765493099351318,100100,1361,1423,27,617
7525134025938193686,234000,2786,18700,799,2886
7524620946909465878,211200,169,3306,710,210
7525050398047030550,3500000,13200,381700,1636,6160
7525233806333316374,2000000,5231,207100,173,4440
7525052521291910422,8500000,6373,246500,464,1763
7524784757763312918,2400000,12500,291300,2686,51800
7525793072060337410,1800000,8578,193700,4709,1833
7525406297777261846,1800000,4955,87200,367,600
7524589178399558934,1300000,4259,177600,960,41000
7519115597695683862,2600000,33800,275300,1549,47700
7524759459491581206,2600000,6811,233700,2504,5350
7525112110028819734,311800,1141,14600,50,225
7521440390684085526,3800000,22400,249300,1787,61600
7500226093463440662,6200000,43900,684200,11100,45600
7509135099699449110,2400000,102500,623700,3433,55100
7524281859744894210,112100,284,5507,454,930
7523570418498735382,2000000,28800,261500,4042,4316
7524924661658930454,146400,1387,4671,218,699
7523578425597103373,8600000,6917,27200,1616,2933
7525502735421164822,1700000,3704,112400,405,798
7524028000715705622,1700000,2876,164000,53,843
7526135440949218582,1400000,3104,322700,619,3122
7523870811963493634,4800000,10600,356800,1669,2795
7524353496242523415,1900000,5983,149600,3220,6094
7525137586877173014,1600000,12100,388600,1525,4971
7525214372327705878,1300000,1648,33500,112,3607
7524648549766712598,1900000,3810,164200,579,10900
7526165377357761814,2200000,2543,90100,206,4713
7525120138346122518,1700000,4665,155100,2312,1754
7525173379477867798,1300000,5175,126100,751,1020
7525530334570482966,93100000,484800,11400000,97500,511900
7526281674116599062,2000000,6133,238400,4264,3856
7525280058068536598,59900,514,6697,13,205
7523936373267565846,342100,5850,61800,548,2495
7515806686557244694,2704,5,185,1,2
7520064978364222742,2112,29,192,0,10
7523256012904631574,85600,1137,14000,129,374
7525122652877442326,23400,227,645,11,94
7521412956723121421,361700,7058,64500,35,2762
7514779197265464598,81200,313,5440,479,306
7525241467753876758,41200,234,5478,17,476
7524733560079535382,1200000,11300,133600,197,1971
7524353245121088790,13300,182,2058,16,32
7523998178308328712,1000000,5701,103800,302,12200
7525116360251182358,1100000,821,42700,433,423
7525036627371101462,1900000,2921,138900,451,1619
7525969031724027158,2000000,13900,318800,3230,17200
7524633008939224342,5000000,36800,544200,10200,51200
7525846202538265878,1200000,6830,85200,655,12900
7524013420719475990,2200000,4197,65300,1615,6658
7525589366220000534,35700000,300400,3200000,15500,754100
7524729889195347222,2700000,5369,147200,1253,4931
7526937258897739030,2700000,13500,144900,1004,41400
7526946789207903510,2200000,6156,224200,890,16800
7526246537375190278,59500000,27900,1200000,6722,12400
7526202804948536598,61300000,253900,6200000,13700,1900000
7526943912662027542,3300000,9109,304900,3643,15100
7526670715777551638,3100000,4451,57000,1216,2290
7526510817370524950,11200000,16900,435800,4253,12200
7526615233520061718,3400000,3570,127200,2523,2080
7526536592266235158,16100000,73000,1800000,2172,35500
7526973477438459158,2200000,15300,300000,455,14400
7526558288289303831,27900000,190000,2900000,23900,1400000
7526590499357052182,1500000,1555,69800,386,300
7526122349804915990,19000000,30200,453300,6512,161600
7527328321701481750,1500000,9962,175000,870,8831
7526278304085675286,10500000,20500,512000,3560,4921
7526570064632483094,4200000,23700,233200,672,16900
7526610866733681942,1700000,7380,110000,780,9982
7526459933156478230,1200000,1529,70000,139,1537
7526112688666135830,1500000,10600,284600,618,10400
7526663027203034390,1400000,4593,68400,294,10100
7526482541109529878,1400000,2496,74000,732,7519
7526803072446762248,36900000,42800,742500,4569,13900
7525768267659644182,1300000,3971,75700,170,452
7525851208477576470,2100000,16400,92900,371,16800
7526964038979341590,2300000,22300,337900,946,4580
7524745710844038422,2600000,1756,28200,333,875
7524118947382168854,27800000,77900,1800000,3595,23400
7526490754290650390,1400000,7250,162500,1005,2794
7525132552395394336,7100000,43200,841700,1255,185000
7526499207184780566,1200000,4409,63900,331,3940
7526251206549736726,1400000,1559,78400,133,1964
7526995650865630486,992900,4876,122100,821,3741
7526091654718065942,2300000,9068,126000,1439,28200
7526613231490600214,1600000,3818,106000,530,343
7526638263625420054,1800000,13100,380000,2156,20200
7526635976454720790,5400000,10800,339500,2047,5336
7526959127499705622,1300000,924,39400,103,548
7525447695784348983,45400000,217500,6400000,18300,68700
7526876056326917398,2500000,23300,343200,2372,14100
7525812463053442326,1300000,2303,56800,139,1042
7525904006972067094,15900000,26300,222900,1957,68200
7526502130715217174,1300000,4032,57600,363,4905
7525878898891017494,7400000,21400,286700,4822,27500
7526624733253733654,2000000,10800,155800,1070,3357
7525347278152944918,27000000,130900,2900000,5994,127800
7526324072964312342,870700,2783,91100,202,409
7526306988985224470,1200000,1316,18300,872,1654
7526212982758575415,42800000,440900,8400000,15900,3400000
7526243780597681431,1700000,5034,176700,480,4175
7525444232161660182,1600000,2665,52800,500,1079
7526165788969946390,877200,1901,23400,354,3775
7525869783196110102,8900000,16400,446300,775,5864
7525939992871374102,1100000,3675,125700,282,3040
7526627555739307286,2600000,12900,328100,1206,13800
7525478091951492374,1500000,6371,245300,412,8516
7525124927331044630,943600,3533,123100,224,2331
7525124533863451926,83400000,520000,8100000,101300,1900000
7525989188794125590,1300000,8077,123600,1117,2803
7526172149518732566,17000000,55300,1100000,3989,29900
7526139773656829206,882600,1634,85200,108,1009
7525094003839307031,1100000,1851,75900,1248,5237
7525044513677708546,1300000,6963,140400,240,35200
7526212535687646486,1400000,1265,86900,134,2359
7526184605410495766,1400000,4042,122200,510,7066
7525844938588835094,1300000,3416,82100,9818,705
7525041874961403138,1200000,1827,35100,281,993
7526035089956949270,23100000,220200,3200000,17800,705200
7526169299715656983,1300000,10600,261500,845,5239
7526985216129387798,1700000,5639,101500,846,1575
7525892963512143126,4800000,31400,413800,2131,71300
7525019896711875862,7400000,49900,985300,2628,32100
7525218754989477142,1400000,3554,85500,1194,10300
7525770311413878038,1300000,827,35900,468,444
7525483661576113430,22600000,54600,1500000,3636,18300
7525478611101502742,928600,9748,167500,264,15000
7525445462866873622,929100,1378,30500,107,2106
7526472476227013910,1000000,1027,26900,99,1371
7525995255351594271,47600000,297300,4900000,35200,1900000
7525045824103927062,1100000,832,5087,159,802
7525086385225698582,20600000,113700,1400000,7890,70000
7524390924558798082,16400000,75300,1200000,5471,34900
7524658182518476087,22000000,68700,1000000,2615,23700
7525051212329274646,1400000,4288,125200,627,969
7526544240734768406,1000000,3906,122900,2243,7359
7526169451306192150,1500000,3883,44400,1786,4121
7525439025319070998,17200000,52300,511900,6700,257000
7525507517217131798,1400000,4777,78700,205,9835
7525764595445763350,1000000,9511,130600,554,9408
7525778837150387478,2000000,12200,229500,593,2090
7525543183548173590,1500000,4063,119300,1154,1559
7525901699786083606,934900,3224,79900,246,25800
7524802365522742550,1700000,3417,82400,1107,5835
7526646582368865558,20900000,90100,712600,2864,97200
7520315599545732374,5500000,4337,111700,705,1147
7525521942389067030,1200000,8755,211100,880,12700
7525778068963691798,857400,2200,116800,38,464
7525126497594543382,1100000,8399,181700,443,8672
7526635921509190935,1100000,5439,152800,629,5127
7521336825093311766,5300000,4809,99500,169,1646
7526520256983076118,776600,1709,92000,123,3959
7525812011184295190,936900,3782,132500,314,653
7524716937830665494,1300000,5461,129400,373,1349
7525006109392882966,1100000,2424,108700,954,2865
7526478654096903447,1000000,2314,97700,294,5052
7525712193053134088,39400000,22800,529900,3019,31200
7526024193700367624,1200000,8572,98100,1300,7644
7525011363115109654,1500000,999,11700,255,362
7524735038009707790,28700000,156300,5200000,9507,179000
7525415224392862998,14500000,64600,594100,6084,176800
7527270262698478870,2800000,9966,215500,6803,7591
7527637221105503510,4700000,34200,787200,5761,46900
7527691009958923542,4000000,29100,676900,2216,22800
7527285348062235926,2400000,26800,498200,1410,24000
7527646409038908694,1900000,5590,226800,263,1174
7527346847669603606,1600000,13700,301000,1124,15400
7526969601960201494,10900000,41600,828500,3398,20300
7526575559833406742,1400000,190,2760,8,51
7527299422841998614,1800000,4026,144300,580,11000
7527308310496808194,5500000,11400,334700,932,5932
7526917188314402050,42200000,193300,4100000,42500,2400000
7527647849748663574,2700000,11700,179900,2251,2982
7527392487661407511,1300000,3181,106500,138,1606
7527378888473758998,1700000,7770,152500,2512,1981
7526551528660864258,7600000,23700,461500,788,4910
7528064968911047958,142,3,37,17,0
7527436549038951693,18800,198,1845,173,53
7527777469923970359,25200,553,2946,82,1105
7528026575283948822,43900,182,2123,31,140
7526890379732585751,2200000,22100,26600,99,11300
7526978795744644385,2100000,10200,212600,2620,49900
7526893312301649174,911900,839,29900,1281,495
7527347946677964054,2700000,6052,151900,828,748
7527000433320021270,1500000,10300,196300,283,7503
7526676525752585494,1700000,1999,55100,1775,299
7527307336709344534,2500000,6088,132700,5090,1655
7526517253626400022,1100000,6957,263100,592,9338
7527248004286270742,1500000,5233,129500,969,4936
7526533973892271382,1000000,1055,34100,204,1262
7524943634148478216,52600000,58800,609900,4444,20900
7526879307596074262,952900,4026,75800,679,1700
