video_id,comment,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit
7525775639949937943,non ha insultato tua madre....,0.07459019869565964,0.00016984228568617254,0.0021310709416866302,0.000981121906079352,0.010916496627032757,0.0011877866927534342,0.0038721193559467793
7525775639949937943,Classico infame napoletame,0.008690491318702698,0.00041263975435867906,0.007510058581829071,0.0007910312269814312,0.012524021789431572,0.00036025710869580507,0.00035879749339073896
7525775639949937943,Indovina la tribù,0.006309570278972387,0.0003937027940992266,0.004171573091298342,0.0008895081700757146,0.004538916517049074,0.0016988040879368782,0.0003290089953225106
7525775639949937943,"ma poi ""Adda muri mammà"" in italiano vuol dire ""ti giuro a mia madre"" o sbaglio?",0.04757988452911377,0.00030029553454369307,0.007938512600958347,0.0016429987736046314,0.009325343184173107,0.003527383552864194,0.0019775857217609882
7525775639949937943,Indovina la città 😂😂,0.0007782765896990895,2.5738687327248044e-05,0.0002514554071240127,0.00012837257236242294,0.00041590785258449614,3.8182115531526506e-05,2.4267565095215105e-05
7525775639949937943,indovina la provenienza,0.0013008229434490204,0.0038529066368937492,0.029336879029870033,0.005498150829225779,0.026846792548894882,0.00208431133069098,0.0008021432440727949
7525775639949937943,In realtà non ha insultato tua madre…,0.02897413820028305,9.035816765390337e-05,0.0014057229273021221,0.0005503285792656243,0.006558881141245365,0.00041187636088579893,0.002112940652295947
7525775639949937943,A Napoli ovviamente 🤣,0.0004259365377947688,3.363853465998545e-05,0.00018996739527210593,0.00015678489580750465,0.0002467044978402555,4.976215859642252e-05,2.629189293656964e-05
7525775639949937943,Africa,0.0039056818932294846,0.00013197690714150667,0.0006246459088288248,0.003932710736989975,0.0006344806170091033,0.00014367794210556895,0.00011249907402088866
7525775639949937943,"non giustifico il suo comportamento, ma da napoletano ho capito cos’ha detto e non ce l’aveva con tua mamma ahahaha",0.1320992261171341,0.0003927935322280973,0.012185211293399334,0.002974261762574315,0.04425698146224022,0.0004001244669780135,0.001677247229963541
7524834361464851735,ma quanto è felice l'amica🥹🥹,0.004180331714451313,0.0013612332986667752,0.019219323992729187,0.0031136716715991497,0.011859724298119545,0.0007114211330190301,0.0010538347996771336
7524834361464851735,ma perché è senza scarpe lui?😭,0.006446269806474447,3.322598058730364e-05,0.0005977342952974141,0.00010245283192489296,0.0038261497393250465,0.00014923824346624315,0.00014907469449099153
7524834361464851735,Esiste ancora la baia imperiale?,0.000584788154810667,6.147788371890783e-05,0.0006551013793796301,0.00012416887329891324,0.0005553753580898046,8.235394489020109e-05,7.926848047645763e-05
7524834361464851735,E tu sei rimasta senza malessere??😂,0.007742004469037056,7.241885759867728e-05,0.0014901671092957258,0.0003113442799076438,0.004883859772235155,0.00011237504077143967,8.470209286315367e-05
