video_id,comment,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit
7526089595210009878,Bubah vivo 😭❤️‍🩹,0.002384980209171772,0.0009403899312019348,0.010753180831670761,0.0010255899978801608,0.005216014571487904,0.0007372507243417203,0.00034830093500204384
7526089595210009878,Video stupendo talmente tanto che Dadda ha repostato 😭,0.008119030855596066,0.00019861210603266954,0.00489493552595377,0.0002802839153446257,0.0027273562736809254,0.00023544070427305996,0.001066907774657011
7526089595210009878,"non ce la posso fa sto piangendo tutte le mie lacrime, grazie Bubah💜 me lo ricorderò anche io",0.005928137805312872,0.000581899774260819,0.01048840768635273,0.0006484723999164999,0.00528964726254344,0.0004818759043700993,0.0003189675335306674
7526089595210009878,questo video è stupendo.,0.0018635065061971545,0.00013676808157470077,0.0022050761617720127,0.00018241757061332464,0.0014666881179437041,0.00011055487266276032,0.00010117131751030684
7526089595210009878,ti voglio troppo bene bubah,0.2655140161514282,0.002907338785007596,0.04350730776786804,0.005695858038961887,0.04408542439341545,0.002841358305886388,0.0037793326191604137
7526089595210009878,io non ho capito spiegate,0.0013596171047538519,0.004915266297757626,0.03735456243157387,0.007003237958997488,0.03466418385505676,0.0021782408002763987,0.0008921818807721138
7526089595210009878,Buba sei grandeee😭,0.10107538849115372,0.0003431149525567889,0.009611953049898148,0.0012305575655773282,0.03419090434908867,0.0011096731759607792,0.001181563246063888
7526089595210009878,"Mi hai fatto commuovere. Brava, sei l'esempio per questa società ormai dannatamente arida 🥹👏🏻
Bubah mito VIVENTE 😍",0.6621642708778381,0.0015511740930378437,0.5773522853851318,0.0028389866929501295,0.11533258855342865,0.0006338604725897312,0.0011067764135077596
7526089595210009878,"Più persone così per favore, Bubah e Denise siete meravigliosi 🫶❤️❤️",0.011592749506235123,3.5999968531541526e-05,0.001141581335105002,0.0001653354411246255,0.008179816417396069,4.3029394873883575e-05,0.000109784712549299
7525374920298188054,mamma che cosa inutile il calcio femminile.,0.7924124598503113,0.0012566957157105207,0.03402847796678543,0.04815318435430527,0.5725821852684021,0.001815807307139039,0.005781265906989574
7525374920298188054,Abolite il calcio femminile che nemmeno le femministe più convinte lo guardano,0.2142469733953476,0.000429167557740584,0.0068936157040297985,0.04266336187720299,0.023179341107606888,0.0025543386582285166,0.026236791163682938
