video_id,views,collects,diggs,comments,shares
7531379138968538390,6400000,20500,429900,1614,10200
7530357500676181270,6200000,7698,161900,7190,2267
7529744962682948870,317800000,778300,14800000,93200,4700000
7528575429469326614,68600000,459300,6800000,55400,1700000
7529940066978778390,4600000,13000,201400,770,18400
7530357500676181270,5200000,6678,139400,6474,2083
7528097665817595158,24200000,97500,1700000,25000,65700
7528006372076588310,20500000,20600,401100,3838,15400
7530588626183343382,3800000,11800,196300,2010,22300
7531386836267093270,4500000,11900,213300,3135,22400
7531719408578874657,9700000,17900,298200,2449,28300
7531805140089670934,3000000,4603,139100,2938,2443
7529569334985788694,23300000,59000,1300000,3329,9922
7530616669979577622,2800000,6196,127600,687,16900
7530327977503001878,4800000,14800,164500,6105,35900
7531361671105776918,9600000,39800,599600,1714,161100
7532546674804198678,441800,3827,63200,521,412
7510308385716309270,2200000,13600,151700,725,3857
7532508942467960086,416700,2620,53800,349,451
7532546674804198678,441800,3827,63200,521,412
7532546674804198678,441800,3827,63200,521,412
7532508942467960086,416700,2621,53800,349,451
7532508942467960086,416700,2621,53800,349,451
7532576140272225558,368500,2491,40800,445,408
7532508942467960086,416800,2621,53800,349,451
7529537476998810902,928800,2108,71000,267,686
7532576140272225558,368500,2491,40800,445,408
7532508942467960086,416800,2622,53800,349,451
7522340176673164566,453000,2268,47300,289,205
7532508942467960086,416800,2622,53800,349,451
7532508942467960086,416800,2622,53800,349,451
7499933967458618646,73300000,518900,9600000,61400,2800000
7532286141416951062,529600,1302,65500,310,363
7532508942467960086,416900,2623,53800,349,451
7532576140272225558,368700,2494,40900,445,409
7532508942467960086,416900,2623,53800,349,451
7532508942467960086,416900,2623,53800,349,451
7523561939583110408,2100000,8732,155200,1016,2145
7532508942467960086,416900,2623,53800,349,451
7532508942467960086,416900,2623,53800,349,451
7503547470006226198,9800000,21600,667400,12000,6965
7532508942467960086,417000,2624,53800,349,451
7532508942467960086,417000,2624,53800,349,451
7532508942467960086,417000,2624,53800,349,451
7532508942467960086,417000,2624,53800,349,451
7532508942467960086,417000,2624,53800,349,451
7532508942467960086,417000,2624,53800,349,451
7532546674804198678,442200,3830,63300,521,412
7529657626947374349,84900000,712000,11800000,36300,4000000
7530741601904102678,2000000,2610,104000,225,3372
7530534267160399126,2100000,2775,128500,459,3093
7525455785627782422,144300,254,347,11,230
7513091767869164805,189300,1138,18600,295,1288
7530651746792770838,160700,58,1247,63,350
7530389918783114518,104400,541,3489,176,735
7505817289422310678,256100,3239,11200,45,518
7531094954752363798,34200,98,843,91,370
7529948637325970710,10100000,38300,844200,1849,16000
7530651118532152598,276400,248,17600,130,175
7524350882935213318,564000,2056,36100,2433,1325
7531076852836961558,76300,643,3212,109,267
7530237566134652182,2000000,2576,99200,466,3275
7530990882141621526,2400000,4689,40700,328,5884
7528147807656758550,16900000,36600,908000,7127,36400
7530371868683930902,2200000,5962,170500,2315,19800
7532464411512933654,3900000,34900,564500,1596,3895
7530687453380824352,26000000,38400,238900,2557,42200
7530587705231674646,2700000,2164,31900,633,6669
7530962479418019094,2800000,8044,306300,311,2592
7532105932562517270,2600000,42600,401100,1236,73100
7529608681864875286,3100000,26300,392900,3017,29800
7529914164446366998,3000000,9233,176800,2115,6349
7530354678190591254,2500000,11500,281900,2838,4356
7530190995493850390,2500000,8402,258100,1216,3373
7531013545220132118,1900000,4597,157700,282,1006
7531502799276772630,2900000,9447,223600,876,10900
7531467510630157590,4100000,6474,88900,559,2589
7530807033600232726,2000000,15600,237800,776,24000
7529971122524163350,2400000,2469,141000,180,520
7531393416618347798,2500000,685,19200,58,1122
7531818494866836758,2600000,3737,74200,334,1941
7530620774042881302,1800000,9754,203800,1287,6844
7530396718945406230,1600000,18100,237500,1250,28600
7530612552456375575,1800000,1384,11900,1657,279
7531080164038479126,1500000,1476,49400,337,1502
7531104837413440790,1900000,14100,323600,326,3612
7529898398590258454,2500000,11000,242300,1027,14700
7529636968813055254,16100000,36700,869900,3090,4598
7530564034857389334,1900000,3986,83600,1253,11300
7519864625387654422,469700,3628,36500,74,378
7506210538519596310,1800000,10800,121700,1326,3385
7529202472754089238,455400,1958,43400,75,3279
7531114068644531478,79700,216,5514,32,54
7527729688597302551,473000,291,22400,52,536
7530807033600232726,847400,7287,109300,411,10700
7529870305758547222,400400,3133,68200,84,1934
7530374203103595798,408000,2337,57000,1156,2123
7519594105068932374,3300000,8486,171600,2368,4159
7529854406465015062,3600000,11400,149200,1841,5706
7530928044723146006,2300000,8955,279300,3271,7095
7532086048709414166,3200000,18500,331400,2967,19700
7530978977444285718,1400000,3801,91600,365,9341
7530669639613893910,7300000,60300,917100,3071,13900
7531384318690692374,2500000,3982,160300,2178,4858
7531380130166443286,2000000,4384,50800,433,3501
7531394465085394208,2200000,3461,37000,500,16600
7532481318311988502,1700000,2695,103300,1505,6484
7531673034499837206,2900000,18600,515500,2498,21300
7530580932210838806,1500000,2551,70400,1156,1836
7533231674411601174,10500000,47200,392300,5900,143600
7532501194552380679,2700000,13100,40200,1243,16400
7532463845349281046,3400000,18600,420200,1527,38300
7532868256961432854,3100000,4292,117500,4504,15600
7514565230899236138,304100,9373,37700,253,3401
7533315846807047429,95100,193,2341,38,39
7533325825375046934,82800,50,548,37,8
7532985316240674062,6200000,46200,663900,7932,161300
7532638444380605718,36300,134,789,21,17
7530197093965778198,21800,265,1013,42,27
7520081423714241848,2900000,35100,292700,1704,145100
7518858625750715678,675900,14600,70800,2779,8746
7533398620037598486,45700,105,1190,34,108
7532697214796254495,1600000,5579,88400,1143,5995
7532620344633363734,13000,197,1386,3,409
7518025117050490168,599000,622,14200,776,256
7531777564046576918,1800000,2406,103100,535,5283
7532437707394518294,1900000,10700,317500,566,15200
7532900802801700118,2600000,31000,394300,2076,66700
7531812920099917078,1800000,4618,80600,490,11900
7532590722646576406,2400000,4478,140800,6120,2244
7532581273483627798,1800000,9314,250100,2464,53100
7531736806056824086,2500000,6300,134100,7908,5107
7532023373044452630,1800000,4670,62600,350,5071
7528823606424456453,829900,21200,228700,825,33300
7503236173532286230,991600,24200,197200,758,10000
7533295380709149954,18100,115,2180,57,273
7532438431599693078,455500,3323,67100,403,410
7533186948165291286,282700,1221,24200,195,9552
7533235341612846341,161900,2356,28800,876,1850
7532732410320964895,415400,14000,112200,955,2988
7515099115240344874,400100,17600,76000,172,5293
7511974915520711978,14200,134,2478,6,135
7531480116384238870,986900,2453,128300,270,12300
7532600312268410167,635100,12400,175900,164,4030
7523021969231498503,138700,2069,11300,92,383
7530887376135130390,1700000,869,11200,0,5802
7532521395180342541,485400,9539,56400,371,1162
7532897870144343351,113600,689,5070,19,42
7532551249351249165,906600,27500,148100,1139,7960
7531705215188225301,527500,6594,91200,374,8376
7524591453578874126,174500,3281,36300,261,4084
7532597047527001366,706000,16900,86800,424,2673
7528010352416623894,238200,264,11500,74,77
7519652229725392150,139800,860,5718,11,63
7527446483575082262,11300,28,322,13,5
7532183279202536735,287800,6794,45900,533,10700
7533364100328443142,135300,6905,42100,321,2443
7531733709532220694,1300000,2370,102200,318,4462
