video_id,views,collects,diggs,comments,shares
7526937258897739030,2700000,13500,144900,1004,41400
7526946789207903510,2200000,6156,224200,890,16800
7526246537375190278,59500000,27900,1200000,6722,12400
7526202804948536598,61300000,253900,6200000,13700,1900000
7526943912662027542,3300000,9109,304900,3643,15100
7526670715777551638,3100000,4451,57000,1216,2290
7526510817370524950,11200000,16900,435800,4253,12200
7526615233520061718,3400000,3570,127200,2523,2080
7526536592266235158,16100000,73000,1800000,2172,35500
7526973477438459158,2200000,15300,300000,455,14400
7526558288289303831,27900000,190000,2900000,23900,1400000
7526590499357052182,1500000,1555,69800,386,300
7526122349804915990,19000000,30200,453300,6512,161600
7527328321701481750,1500000,9962,175000,870,8831
7526278304085675286,10500000,20500,512000,3560,4921
7526570064632483094,4200000,23700,233200,672,16900
7526610866733681942,1700000,7380,110000,780,9982
7526459933156478230,1200000,1529,70000,139,1537
7526112688666135830,1500000,10600,284600,618,10400
7526663027203034390,1400000,4593,68400,294,10100
7526482541109529878,1400000,2496,74000,732,7519
7526803072446762248,36900000,42800,742500,4569,13900
7525768267659644182,1300000,3971,75700,170,452
7525851208477576470,2100000,16400,92900,371,16800
7526964038979341590,2300000,22300,337900,946,4580
7524745710844038422,2600000,1756,28200,333,875
7524118947382168854,27800000,77900,1800000,3595,23400
7526490754290650390,1400000,7250,162500,1005,2794
7525132552395394336,7100000,43200,841700,1255,185000
7526499207184780566,1200000,4409,63900,331,3940
7526251206549736726,1400000,1559,78400,133,1964
7526995650865630486,992900,4876,122100,821,3741
7526091654718065942,2300000,9068,126000,1439,28200
7526613231490600214,1600000,3818,106000,530,343
7526638263625420054,1800000,13100,380000,2156,20200
7526635976454720790,5400000,10800,339500,2047,5336
7526959127499705622,1300000,924,39400,103,548
7525447695784348983,45400000,217500,6400000,18300,68700
7526876056326917398,2500000,23300,343200,2372,14100
7525812463053442326,1300000,2303,56800,139,1042
7525904006972067094,15900000,26300,222900,1957,68200
7526502130715217174,1300000,4032,57600,363,4905
7525878898891017494,7400000,21400,286700,4822,27500
7526624733253733654,2000000,10800,155800,1070,3357
7525347278152944918,27000000,130900,2900000,5994,127800
7526324072964312342,870700,2783,91100,202,409
7526306988985224470,1200000,1316,18300,872,1654
7526212982758575415,42800000,440900,8400000,15900,3400000
7526243780597681431,1700000,5034,176700,480,4175
7525444232161660182,1600000,2665,52800,500,1079
7526165788969946390,877200,1901,23400,354,3775
7525869783196110102,8900000,16400,446300,775,5864
7525939992871374102,1100000,3675,125700,282,3040
7526627555739307286,2600000,12900,328100,1206,13800
7525478091951492374,1500000,6371,245300,412,8516
7525124927331044630,943600,3533,123100,224,2331
7525124533863451926,83400000,520000,8100000,101300,1900000
7525989188794125590,1300000,8077,123600,1117,2803
7526172149518732566,17000000,55300,1100000,3989,29900
7526139773656829206,882600,1634,85200,108,1009
7525094003839307031,1100000,1851,75900,1248,5237
7525044513677708546,1300000,6963,140400,240,35200
7526212535687646486,1400000,1265,86900,134,2359
7526184605410495766,1400000,4042,122200,510,7066
7525844938588835094,1300000,3416,82100,9818,705
7525041874961403138,1200000,1827,35100,281,993
7526035089956949270,23100000,220200,3200000,17800,705200
7526169299715656983,1300000,10600,261500,845,5239
7526985216129387798,1700000,5639,101500,846,1575
7525892963512143126,4800000,31400,413800,2131,71300
7525019896711875862,7400000,49900,985300,2628,32100
7525218754989477142,1400000,3554,85500,1194,10300
7525770311413878038,1300000,827,35900,468,444
7525483661576113430,22600000,54600,1500000,3636,18300
7525478611101502742,928600,9748,167500,264,15000
7525445462866873622,929100,1378,30500,107,2106
7526472476227013910,1000000,1027,26900,99,1371
7525995255351594271,47600000,297300,4900000,35200,1900000
7525045824103927062,1100000,832,5087,159,802
7525086385225698582,20600000,113700,1400000,7890,70000
7524390924558798082,16400000,75300,1200000,5471,34900
7524658182518476087,22000000,68700,1000000,2615,23700
7525051212329274646,1400000,4288,125200,627,969
7526544240734768406,1000000,3906,122900,2243,7359
7526169451306192150,1500000,3883,44400,1786,4121
