video_id,views,collects,diggs,comments,shares
7526937258897739030,2700000,13700,147100,1034,41900
7527637221105503510,4600000,33400,775000,5598,46500
7526946789207903510,2300000,6250,227400,910,17000
7526943912662027542,3400000,9304,310800,3751,15300
7526246537375190278,63800000,30400,1300000,7254,14000
7526610866733681942,1800000,7956,118400,862,10600
7526202804948536598,63500000,263700,6400000,14400,1900000
7526670715777551638,3200000,4592,59000,1239,2333
7526973477438459158,2300000,16500,320400,500,15300
7527328321701481750,1500000,10100,177300,876,8856
7526591486868213014,388800,10600,73300,680,4359
7525599455094050103,426000,21000,95200,325,6863
7526306824451001622,1500000,12400,150200,73,508
7525802010285772087,224500,3571,20800,73,182
7499928462157827350,52200000,135000,2100000,4320,14000
7524423805003975958,856200,996,12800,1700,1724
7525091664294087958,627200,14100,89100,1738,8171
7526579161800936737,3300000,69700,767800,2174,202800
7499032536731897106,1400000,74900,183100,436,6505
7518690749601385735,118000,4070,10500,38,183
7526231835630636310,20500000,14700,220700,1798,20700
7526558288289303831,31000000,210400,3200000,26700,1500000
7526536592266235158,18200000,81000,2000000,2425,39200
7526615233520061718,3500000,3703,131100,2562,2119
7526510817370524950,11300000,17000,437200,4264,12200
7526590499357052182,1500000,1579,70700,323,305
7526494678363950369,3700000,7159,218300,1855,3273
7526663027203034390,1500000,4668,69500,301,10300
7526570064632483094,4300000,24500,241000,687,17700
7525573634211990817,47200000,142200,1500000,31200,417900
7526964038979341590,2400000,23300,351900,999,4765
7526101249452674326,3000000,33400,494300,1066,75700
7526459933156478230,1200000,1565,71400,139,1549
7527691009958923542,3800000,28200,657200,2128,22200
7526122349804915990,19000000,30100,453700,6493,161800
7506916632527260946,4700000,97400,171600,716,10700
7517202970480561426,2300000,14800,74300,217,1556
7516762497538379064,1100000,6209,32400,82,1145
7512836446806478086,2600000,11300,136000,913,8482
7510907394785021186,4700000,55800,211100,1675,7255
7526220244042534166,2300000,8934,189600,2409,36100
7526995650865630486,1000000,4984,124600,843,3810
7527285348062235926,2300000,26300,489800,1391,23600
7526274089372093718,2800000,42300,277300,1540,42300
7525802740962823446,2100000,13000,176000,1812,17700
7526727657392852279,3500000,55200,736400,1033,114200
7526664361130151190,65500,1001,11200,38,581
7527251814907923734,12700,27,940,8,138
7527296408198679830,40500,465,1991,46,335
7524768031755472150,321800,1587,35900,297,3895
7526112688666135830,1600000,10600,285400,621,10400
7526482541109529878,1400000,2500,74200,737,7550
7527646409038908694,1800000,5328,219100,252,1137
7525193240166010135,1600000,3377,42700,573,2047
7527346847669603606,1600000,13500,295800,1103,15300
7524770156736744710,21300000,10500,202400,3121,4535
7525186909996322070,19700000,93700,2000000,9766,693600
7525489717232684310,1200000,3421,61200,206,804
7527600623949270293,204200,4124,24000,170,1659
7526593317547674902,5200000,15800,260200,2712,13900
7525144713687584022,125800,889,7026,207,3701
7526975940182723854,179600,10300,39400,466,3978
7526406551230287105,182500,1713,15800,129,952
7526969601960201494,10900000,41600,827900,3396,20300
7525945563888520470,1500000,9069,162200,2007,10200
7526635976454720790,5400000,10800,340200,2050,5362
