video_id,views,collects,diggs,comments,shares
7530588626183343382,3800000,11800,196300,2010,22300
7531386836267093270,4500000,11900,213100,3135,22400
7531719408578874657,9700000,17900,298000,2447,28200
7531805140089670934,3000000,4599,139000,2937,2443
7529569334985788694,23300000,59000,1300000,3329,9920
7530616669979577622,2800000,6198,127600,687,16900
7532286141416951062,527100,1297,65300,310,361
7532286141416951062,527100,1297,65300,310,361
7532576140272225558,364400,2467,40500,440,405
7532508942467960086,414500,2601,53600,347,449
7532508942467960086,414500,2601,53600,347,449
7532286141416951062,527200,1298,65300,310,361
7532524613503585558,1400000,2065,66700,393,474
7532524613503585558,1400000,2065,66700,393,474
7532286141416951062,527200,1298,65300,310,361
7532159928069262614,1600000,5977,121100,661,584
7532508942467960086,414600,2602,53600,347,449
7532508942467960086,414600,2602,53600,347,449
7532508942467960086,414600,2602,53600,347,449
7532524613503585558,1400000,2065,66700,393,474
7532546674804198678,439200,3799,62800,520,409
7532546674804198678,439300,3798,62800,520,409
7530327977503001878,4800000,14800,164500,6105,35900
7531361671105776918,9500000,39700,598300,1715,160700
7529657626947374349,84900000,711600,11800000,36200,4000000
7530741601904102678,2000000,2609,104000,225,3372
7530534267160399126,2100000,2775,128500,458,3093
7515186965852032278,673300,4108,80700,82,4353
7530621701751721238,43300,269,5948,31,1081
7530018095021296918,54500,161,5457,17,164
7530952539756416278,540300,4936,67500,514,4973
7530314262699379990,47500,372,7367,33,502
7531033116471840032,115200,331,6071,72,166
7531128562875632919,25400,79,368,23,17
7530304566454275350,53400,73,1473,0,7
7529987563944267030,437500,4361,39500,1245,6149
7531109508521790742,82200,265,2984,86,206
7529923710971677974,92900,533,5528,49,308
7530237566134652182,2000000,2575,99200,466,3274
7530990882141621526,2400000,4687,40700,327,5884
7528147807656758550,16900000,36600,907900,7127,36400
7530371868683930902,2200000,5962,170400,2313,19800
7532464411512933654,3900000,34800,561900,1589,3886
7530687453380824352,26000000,38400,238800,2557,42200
7530587705231674646,2700000,2162,31900,633,6669
