video_id,views,collects,diggs,comments,shares
7528147807656758550,16900000,36600,907800,7126,36400
7530371868683930902,2200000,5963,170300,2311,19800
7532464411512933654,3800000,34200,552000,1565,3800
7530687453380824352,26000000,38400,238600,2556,42200
7530587705231674646,2700000,2161,31800,633,6665
7530962479418019094,2800000,8015,305400,310,2586
7532105932562517270,2600000,42100,395400,1225,72300
7529940066978778390,4800000,13200,205800,791,18700
7530357500676181270,5600000,7094,149000,6775,2158
7528006372076588310,20500000,20600,401200,3841,15400
7528390461778611478,4300000,3484,106100,430,1787
7529744962682948870,286400000,696600,13400000,82700,4300000
7529914164446366998,3000000,9235,176700,2117,6344
7530354678190591254,2400000,11500,281400,2835,4350
7530190995493850390,2400000,8383,257400,1211,3367
7531013545220132118,1900000,4596,157600,282,1004
7530564034857389334,1900000,3968,83200,1251,11300
7524838243854978326,771,2,59,10,0
7531325338295487766,86300,271,7132,34,182
7526925507661729046,235200,553,8747,558,302
7530923132106902806,445,0,25,4,2
7531093290155019522,254400,341,3786,621,441
7522361763032075542,384,1,13,1,0
7530984454081301782,188,0,5,0,0
7529854406465015062,3600000,11400,148800,1840,5699
7530928044723146006,2300000,8950,279200,3270,7092
7532086048709414166,3100000,18300,328300,2920,19500
7530978977444285718,1400000,3795,91500,364,9338
7530669639613893910,7300000,60300,917000,3071,13900
7531384318690692374,2400000,3975,160100,2160,4848
7531380130166443286,2000000,4371,50500,431,3479
7531394465085394208,2200000,3468,37000,500,16600
7532481318311988502,1700000,2700,103200,1504,6481
7531673034499837206,2900000,18500,512400,2468,21200
7530580932210838806,1500000,2551,70400,1157,1836
7530296040134577430,1400000,2701,94400,1156,1383
7531736806056824086,2500000,6255,133400,7768,5051
7529972462017105174,172600,1183,17100,487,1494
7529633599461674262,653000,2330,24300,580,2128
7528424390308924694,274600,3094,17500,945,2672
7530280332382342402,1200000,6303,113700,462,9271
7519547566502038806,1100000,85800,307000,1475,29500
7511409964213112066,3900000,8446,83300,0,7389
7526262212910976278,1400000,8725,174800,2470,7420
7504651781826301206,6200000,38200,521300,2881,24900
7521277311807687944,5000000,45400,897300,3457,15500
7530463108331031838,58200000,171200,3700000,17400,818300
7530887376135130390,1700000,873,11200,0,5798
7530606199977413910,7400000,42000,781200,2317,16600
