video_id,views,collects,diggs,comments,shares
7531379138968538390,6400000,20500,430000,1614,10200
7530357500676181270,6200000,7698,161900,7190,2267
7529744962682948870,317900000,778400,14800000,93200,4700000
7530611929610521878,122300,206,7162,495,760
7531094951883459862,22300,58,576,110,49
7530771038184000790,9238,104,296,14,69
7530689457784229142,68600,298,6149,1020,86
7530683872661605654,144200,482,19600,0,857
7530338792817937686,1300000,4900,104400,415,6159
7531051304538426646,2276,14,210,79,3
7530524241335192854,197800,275,9354,690,209
7532508942467960086,418200,2631,54000,349,452
7532508942467960086,418200,2631,54000,349,452
7532546674804198678,443600,3845,63400,524,412
7532508942467960086,418300,2631,54000,349,452
7532546674804198678,443600,3846,63400,524,412
7532546674804198678,443600,3846,63400,524,412
7529541420781341975,691400,1329,42000,356,452
7532508942467960086,418300,2632,54000,349,452
7532546674804198678,443700,3847,63500,524,412
7532546674804198678,443800,3848,63500,524,412
7532508942467960086,418400,2632,54000,349,452
7520390110383312134,3900000,13000,334100,1073,1987
7532546674804198678,443800,3848,63500,524,412
7518799233026362646,6300000,24900,455200,5572,164100
7532546674804198678,443900,3849,63500,525,412
7518799233026362646,6300000,24900,455300,5572,164100
7532508942467960086,418500,2632,54000,349,452
7532546674804198678,443900,3849,63500,525,412
7532546674804198678,443900,3849,63500,525,412
7532546674804198678,444000,3851,63500,525,412
7532546674804198678,444000,3851,63500,525,412
7532199191431613719,1100000,4244,111500,479,803
7532508942467960086,418500,2632,54000,349,452
7532199191431613719,1100000,4244,111500,479,804
7532546674804198678,444100,3851,63500,525,412
7532546674804198678,444100,3851,63500,525,412
7532199191431613719,1100000,4244,111500,479,804
7532508942467960086,418600,2632,54000,349,452
7532588251366837526,495400,1478,53900,183,300
7532546674804198678,444200,3853,63500,525,412
7518799233026362646,6300000,24900,455300,5572,164100
7532546674804198678,444200,3853,63500,525,412
7532508942467960086,418600,2632,54000,349,452
7532508942467960086,418700,2632,54000,349,452
7532508942467960086,418700,2632,54000,349,452
7532546674804198678,444300,3855,63500,525,412
7518799233026362646,6300000,24900,455300,5572,164100
7532546674804198678,444400,3855,63500,525,412
7532508942467960086,418700,2632,54000,349,452
7532508942467960086,418700,2632,54000,349,452
7532546674804198678,444400,3856,63600,525,412
7532508942467960086,418800,2632,54000,349,452
7532508942467960086,418800,2632,54000,349,452
7532546674804198678,444500,3856,63600,525,412
7523573031990758658,3100000,6524,120500,1504,17800
7532546674804198678,444600,3856,63600,525,412
7532508942467960086,418800,2632,54000,349,452
7532546674804198678,444600,3856,63600,525,412
7532508942467960086,418900,2632,54000,349,452
7532508942467960086,418900,2632,54000,349,452
7532508942467960086,418900,2632,54000,349,452
7532508942467960086,418900,2632,54000,349,452
7532508942467960086,418900,2632,54000,349,452
7532508942467960086,418900,2632,54000,349,452
7532508942467960086,419000,2632,54100,349,452
7532508942467960086,419000,2632,54100,349,452
7532508942467960086,419000,2632,54100,349,452
7532508942467960086,419000,2632,54100,349,452
7532159928069262614,1600000,5987,121200,661,585
7532508942467960086,419000,2632,54100,349,452
7532508942467960086,419100,2632,54100,349,452
7532546674804198678,444900,3858,63600,526,412
7532508942467960086,419100,2632,54100,349,452
7532499256507174167,606900,5027,81700,1889,460
7532508942467960086,419100,2633,54100,349,452
7532576542073916694,657600,3270,102000,375,1246
7532546674804198678,444900,3858,63600,526,412
7532546674804198678,445000,3858,63600,526,412
7532199191431613719,1100000,4250,111600,480,804
7532159928069262614,1600000,5987,121200,661,585
7532508942467960086,419200,2633,54100,349,453
7532499256507174167,607000,5027,81700,1889,460
7532546674804198678,445100,3858,63600,526,412
7532546674804198678,445100,3858,63600,526,412
7532546674804198678,445100,3858,63600,526,412
7532508942467960086,419300,2634,54100,349,453
7532508942467960086,419300,2634,54100,349,453
7532546674804198678,445100,3858,63600,526,412
7532199191431613719,1100000,4251,111700,480,804
7532499256507174167,607000,5027,81700,1889,460
7532508942467960086,419300,2634,54100,349,453
7532508942467960086,419300,2634,54100,349,453
7518799233026362646,6300000,24900,455300,5572,164100
7532546674804198678,445200,3861,63600,527,412
7531386836267093270,4600000,12200,218200,3172,22700
7532464411512933654,4300000,37200,606300,1758,4133
7533231674411601174,10500000,47200,392400,5901,143700
7531719408578874657,10000000,18200,302100,2506,28600
7531805140089670934,3000000,4674,140900,2991,2467
7529569334985788694,23300000,59000,1300000,3348,9977
7531361671105776918,10400000,43400,657400,1864,178300
7532105932562517270,2700000,43900,413200,1283,74900
7530990882141621526,2400000,4699,41000,330,5906
7533283790832045334,109000,1224,10600,302,552
7533078899266161950,77100,1017,9166,55,189
7530575275659218198,2650,8,268,3,1
7531081670364105986,640600,5065,49200,144,19500
7533487236248046870,1561,2,83,5,0
7533572220929477910,264,1,18,3,1
7529597501117140246,33100,297,5723,63,205
7533206540828921110,17500,255,1955,38,762
7531024308588612896,26200,306,1647,10,24
7506868891017039126,21800,178,1391,11,861
7530741601904102678,2100000,2651,105400,233,3398
7528147807656758550,16900000,36600,908600,7136,36500
7530687453380824352,26200000,38600,240600,2570,42500
7530588626183343382,3800000,11800,196400,2012,22400
7532501194552380679,2800000,13200,40300,1248,16500
7530962479418019094,2900000,8220,311700,330,2621
7532463845349281046,3400000,18700,420400,1530,38300
7532086048709414166,3300000,19200,343000,3070,20500
7531502799276772630,3000000,9688,229700,899,11200
7531467510630157590,4400000,6731,92800,567,2671
7530807033600232726,2000000,15800,240600,782,24200
7531393416618347798,2500000,689,19500,59,1137
7532868256961432854,3100000,4306,117800,4512,15600
7531818494866836758,2600000,3771,74800,337,1944
7531013545220132118,1900000,4607,158400,284,1008
