video_id,comment,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit
7530588626183343382,ma poi alla fine è salito? 😂,0.0011015009367838502,0.0001531770540168509,0.0028138516936451197,0.00021999636373948306,0.0016363724134862423,0.0001958006905624643,0.0001929856080096215
7530588626183343382,tutti a filmare nessuno che gli dà una mano,0.05253223702311516,0.0006996144657023251,0.009790132753551006,0.0007788738003000617,0.004419101867824793,0.019474422559142113,0.00230596330948174
7530588626183343382,the vintage bazar,0.0005784645909443498,0.00018811068730428815,0.001506337895989418,0.00039973444654606283,0.0015718044014647603,0.000145604251883924,8.99234801181592e-05
7530588626183343382,"Per chi non lo avesse capito: è una rapina vera, ma sono stati presi ed hanno finto che fosse un prank nel quale facevano un video pubblicitario",0.03088475577533245,0.00021790395840071142,0.011292864568531513,0.0004494749882724136,0.01170744001865387,0.00038419043994508684,0.0005120548303239048
7530588626183343382,Indovina la città,0.0012245691614225507,0.00019465586228761822,0.0018581340555101633,0.00036105889012105763,0.0017640833975747228,0.0003694134938996285,0.00011685870413202792
7530588626183343382,Se lo Stato ci darebbe più adi queste cose non le facessero perché la gente giustamente a difficoltà per campare e si trova a fare queste cose,0.006278658285737038,7.739449938526377e-05,0.0030959255527704954,0.000199367044842802,0.0013454938307404518,0.00012200868513900787,0.00021587467927020043
7530588626183343382,ma ste buste? hanno rapinato bershka?,0.004988945089280605,9.406405297340825e-05,0.0022009643726050854,0.0002773841260932386,0.001999656669795513,0.0003031881060451269,0.0002263676724396646
7530588626183343382,una scena da film,0.001792787341400981,0.004255908075720072,0.03584875538945198,0.004369261674582958,0.025418611243367195,0.002314663724973798,0.001230356516316533
7530588626183343382,e te giustamente fai il video anziché di chiamare i carabinieri,0.00817311555147171,0.00033323842217214406,0.006357817444950342,0.0005796652985736728,0.007941866293549538,0.0003692238824442029,0.00044499055366031826
7530588626183343382,"una rapina con i sacchetti di carta
i famosi ladri green",0.09833680093288422,0.00018598532187752426,0.006661716848611832,0.0005217404686845839,0.04021240770816803,0.0017117734532803297,0.0005145775503478944
7531386836267093270,parte 2 ti preg9,0.01866733655333519,0.0010252695064991713,0.014311285689473152,0.002534253057092428,0.013800139538943768,0.0014557489193975925,0.0005231976392678916
7531386836267093270,parte 2 pls,0.00037102604983374476,0.00036550042568705976,0.0030436695087701082,0.0005794183816760778,0.0019902712665498257,0.00026807590620592237,0.00015600882761646062
7531386836267093270,non vorrei dire nient io dei baggy li ho comprati a a 100 euro immagina se me li rompeva,0.024869829416275024,0.000431463064160198,0.010340646840631962,0.0006048508803360164,0.00368705065920949,0.004190658684819937,0.0011695397552102804
7531386836267093270,Scherzare è un conto mettere in ridicolo è un altro,0.6483542323112488,5.175062324269675e-05,0.0014177481643855572,0.0022138149943202734,0.5082228183746338,0.00023915884958114475,0.00014566922618541867
7531386836267093270,The Gen z stare 💀,0.013100281357765198,8.073617937043309e-05,0.0017251298995688558,0.00012752256589010358,0.006210526917129755,0.0005304321530275047,0.00019266550953034312
7531386836267093270,Decisamente questo non è un amico.Ci sono dei limiti in una amicizia che non si superano.E un scherzo di cattivo gusto.,0.016777975484728813,4.943169551552273e-05,0.0016084020026028156,0.00020084074640180916,0.009185800328850746,8.685208013048396e-05,0.0003037739952560514
7531386836267093270,Facevi un gesto del genere a Napoli ti ritrovavi a l’altro mondo,0.007242967374622822,0.00043656156049109995,0.00884147360920906,0.0009185957605950534,0.0032813262660056353,0.0007013336871750653,0.0006724101840518415
